marker	target	nA	nB	sensitive.threshold	med.grpA	med.grpB	med.grpA-med.grpB	count.grpA.sens	count.grpB.sens	percent.grpA.sens	percent.grpB.sens	min.grpA	min.grpB	spearman.r	spearman.p	wilcox.p	mptest.p
HEADNECK	COMMD3_ENSG00000148444	5	112	-3.3	-0.66	-0.605	-0.055	0	4	0	3.57142857142857	-2.87	-4.33	-0.00250245553613944	0.48931855445246	0.491936248832166	NA
HEADNECK	CPNE3_ENSG00000085719	5	112	-0.96	0.79	0.25	0.54	0	7	0	6.25	-0.5	-1.66	0.150779725259079	0.947674590076173	0.948521673406281	NA
HEADNECK	CRIM1_ENSG00000261899	5	112	-1.69	-0.28	0.335	-0.615	1	3	20	2.67857142857143	-1.89	-3.03	-0.16329287145922	0.0392763404609323	0.0398886522253006	NA
HEADNECK	CDK12_ENSG00000167258_CRK7	5	112	-2.805	-0.93	0.15	-1.08	0	1	0	0.892857142857143	-1.22	-7.31	-0.0613116537962625	0.255691824490068	0.256682036922352	NA
HEADNECK	CRKL_ENSG00000099942	5	112	-1.915	-0.08	0.2	-0.28	0	2	0	1.78571428571429	-0.32	-2.09	-0.0925920690353971	0.160374916984009	0.16096270909183	NA
HEADNECK	CSF1R_ENSG00000182578	5	112	-3.96	-1.66	-0.94	-0.72	1	4	20	3.57142857142857	-4.27	-4.93	-0.104479671633083	0.131131579873756	0.131667726596975	NA
HEADNECK	CSK_ENSG00000103653	5	112	-1.05	0.64	0.63	0.01	0	3	0	2.67857142857143	0.04	-1.34	0.0237741738102071	0.600419070884471	0.60364531821532	NA
HEADNECK	CTB.89H12.4_ENSG00000230551	5	112	-3.14625	0.49	-0.14	0.63	0	0	0	0	-2.18	-2.89	0.0659216643839693	0.758995279789478	0.762302462626871	NA
HEADNECK	CSNK1A1L_ENSG00000180138	5	112	-1.49	0.22	0.42	-0.2	0	1	0	0.892857142857143	-0.61	-1.62	-0.0719477532096282	0.22038959601755	0.221195251158774	NA
HEADNECK	CSNK1D_ENSG00000141551	5	112	-2.035	-0.31	0.085	-0.395	0	1	0	0.892857142857143	-0.74	-2.25	-0.0369123947131299	0.346378457902724	0.347965006453816	NA
HEADNECK	CSNK1E_ENSG00000213923	5	112	-4.075	-1.05	-1.23	0.18	0	3	0	2.67857142857143	-2.03	-7.94	0.0175172543843911	0.57434926102498	0.577461929953499	NA
HEADNECK	CSNK1G1_ENSG00000169118	5	112	-5.075	-2.96	-1.325	-1.635	0	9	0	8.03571428571429	-4.38	-9.35	-0.126374004575042	0.0872766555372236	0.0878121129840554	NA
HEADNECK	CSNK1G2_ENSG00000133275	5	112	-0.805	0.2	0.61	-0.41	0	4	0	3.57142857142857	-0.28	-1.95	-0.138267662124693	0.0685488183953383	0.0691103141060832	NA
HEADNECK	CSNK1G3_ENSG00000151292	5	112	-1.625	0.72	0.505	0.215	0	1	0	0.892857142857143	0.16	-1.8	0.0925934567490187	0.839628724985198	0.842310767049588	NA
HEADNECK	CSNK2A1_ENSG00000101266	5	112	-0.29	0.56	0.905	-0.345	0	3	0	2.67857142857143	-0.23	-1.52	-0.123255402352027	0.0927596335627425	0.0932902460686868	NA
HEADNECK	CSNK2A2_ENSG00000070770	5	112	-6.195	-2.4	-2.67	0.27	0	6	0	5.35714285714286	-5.62	-9.66	-0.0237736838841563	0.399582954804791	0.401559630920859	NA
HEADNECK	CSNK2B_ENSG00000224774	5	112	-4.375	-0.38	-1.11	0.73	0	0	0	0	-1.85	-4.35	0.127003425230909	0.913800384818657	0.915373344715963	NA
HEADNECK	DAPK1_ENSG00000196730	5	112	-2.555	-0.28	-0.38	0.1	0	2	0	1.78571428571429	-1.04	-2.73	0	0.5	0.502688135163323	NA
HEADNECK	DAPK2_ENSG00000035664	5	112	-1.7	0.44	0.225	0.215	0	3	0	2.67857142857143	0.14	-2.96	0.0513012995438977	0.70860448047459	0.712011300868634	NA
HEADNECK	DAPK3_ENSG00000167657	5	112	-3.79	-0.69	-1.07	0.38	0	4	0	3.57142857142857	-1.42	-5.52	0.0719466749125783	0.779606970722061	0.782783260963498	NA
HEADNECK	DCLK1_ENSG00000133083	5	112	-2.11	0.31	-0.065	0.375	0	0	0	0	-0.63	-1.7	0.0337839092084549	0.641177742115731	0.644533025149863	NA
HEADNECK	DCK_ENSG00000156136	5	112	-4.965	-0.52	-1.035	0.515	1	10	20	8.92857142857143	-5.13	-9.61	0.0337832130251405	0.641174955885643	0.644530180636784	NA
HEADNECK	DDR1_ENSG00000230456	5	112	-3.575	-2.7	-0.795	-1.905	1	0	20	0	-3.78	-3.1	-0.306562289255686	0.000387322588377658	0.000492040837770074	NA
HEADNECK	DDR2_ENSG00000162733	5	112	-1.07	0.4	0.51	-0.11	0	1	0	0.892857142857143	-0.49	-1.45	-0.0550561877474057	0.277737055745934	0.278858816869859	NA
HEADNECK	DGKA_ENSG00000065357	5	112	-2.925	-0.71	-0.59	-0.12	0	5	0	4.46428571428571	-1.78	-5.56	-0.0269016993902027	0.386706183110857	0.388587641918919	NA
HEADNECK	DGKB_ENSG00000136267	5	112	-1.765	0.42	-0.22	0.64	0	3	0	2.67857142857143	-0.45	-2.63	0.14014223569816	0.934100095822043	0.935255034691179	NA
HEADNECK	DGKD_ENSG00000077044	5	112	-0.995	0.3	0.465	-0.165	0	3	0	2.67857142857143	-0.24	-4.7	-0.0331598964796151	0.361322609159068	0.363017587005764	NA
HEADNECK	DGKG_ENSG00000058866	5	112	-1.11375	-0.04	0.36	-0.4	0	1	0	0.892857142857143	-0.27	-1.2	-0.104590271869619	0.131924484113788	0.132466332142607	NA
HEADNECK	DGKH_ENSG00000102780	5	112	-1.3325	0.49	0.09	0.4	0	2	0	1.78571428571429	-0.68	-2.22	0.0735301305265198	0.783606059229682	0.786786428983062	NA
HEADNECK	DGKI_ENSG00000157680	5	112	-2.11	0.17	0.42	-0.25	0	5	0	4.46428571428571	-0.54	-4.23	-0.0387913310561695	0.338981740513998	0.340515448145299	NA
HEADNECK	DGKK_ENSG00000267972	5	112	-0.685	0.78	0.615	0.165	0	4	0	3.57142857142857	0.55	-1.09	0.110115882649288	0.881376347680396	0.883511042854149	NA
HEADNECK	DGKQ_ENSG00000145214	5	112	-4.285	-0.31	-0.92	0.61	0	8	0	7.14285714285714	-1.77	-13.4	0.080704946980132	0.806479773173406	0.809473297844611	NA
HEADNECK	DGUOK_ENSG00000114956	5	112	-2.895	-0.21	-0.265	0.055	0	3	0	2.67857142857143	-0.93	-3.71	0.0450454654454685	0.685187518553719	0.68860242430674	NA
HEADNECK	ULK3_ENSG00000140474	5	112	-2.825	-1.18	-0.19	-0.99	0	2	0	1.78571428571429	-1.53	-6.08	-0.15640698707618	0.0460891995287008	0.0466914552521284	NA
HEADNECK	SGK223_ENSG00000182319	5	112	-3.57	-0.43	-0.65	0.22	0	1	0	0.892857142857143	-0.59	-7.55	0.123245935154867	0.907223347532941	0.90892058675477	NA
HEADNECK	DLG1_ENSG00000075711	5	112	-1.595	-0.09	0.05	-0.14	0	2	0	1.78571428571429	-0.47	-3.98	-0.0456716958555568	0.312432833823419	0.313781117234559	NA
HEADNECK	DLG2_ENSG00000150672	5	112	-0.8075	0.7	0.73	-0.03	0	4	0	3.57142857142857	-0.22	-1.38	-0.0327579622149873	0.364090692662456	0.365836356888365	NA
HEADNECK	DLG3_ENSG00000082458	5	112	-0.72	0.61	0.655	-0.045	0	5	0	4.46428571428571	0.25	-4.07	0.00375392241157913	0.51602082669193	0.518810923537155	NA
HEADNECK	DLG4_ENSG00000132535	5	112	-2.26	0.63	-0.145	0.775	0	5	0	4.46428571428571	-0.37	-3.37	0.163290118154026	0.960721106756388	0.96125395739318	NA
HEADNECK	DMPK_ENSG00000104936	5	112	-3.19875	-1.1	-0.67	-0.43	0	2	0	1.78571428571429	-2.71	-3.8	-0.163535179184914	0.0397082116957738	0.0403254294802088	NA
HEADNECK	DTYMK_ENSG00000168393	5	112	-0.995	0.22	0.69	-0.47	0	2	0	1.78571428571429	-0.07	-1.86	-0.135764825646604	0.072210890811173	0.0727663405662021	NA
HEADNECK	DUSP21_ENSG00000189037	5	112	-1.16	0.8	0.425	0.375	0	3	0	2.67857142857143	0.54	-2.18	0.195201405352507	0.982531588824785	0.982532968881768	NA
HEADNECK	DSTYK_ENSG00000133059	5	112	-1.685	0.43	0.295	0.135	0	1	0	0.892857142857143	-0.39	-2.21	0.0613125727187017	0.744311346381436	0.74764425733937	NA
HEADNECK	DYRK1A_ENSG00000157540	5	112	-1.7225	0.58	0.17	0.41	1	5	20	4.46428571428571	-1.92	-2.83	0.101418920006545	0.860658307734732	0.863108943498621	NA
HEADNECK	DYRK1B_ENSG00000105204	5	112	-1.485	0.75	0.285	0.465	0	4	0	3.57142857142857	-0.25	-2.06	0.123880367980449	0.908358814982637	0.910035056628988	NA
HEADNECK	DYRK2_ENSG00000127334	5	112	-2.07	-0.75	-0.1	-0.65	0	2	0	1.78571428571429	-1	-2.68	-0.193319398194338	0.0183826458957862	0.0189758777966476	NA
HEADNECK	DYRK3_ENSG00000143479	5	112	-2.445	0.04	-0.09	0.13	0	0	0	0	-1.87	-2.39	-0.0462961212480938	0.310067706272053	0.311399855874663	NA
HEADNECK	DYRK4_ENSG00000010219	5	112	-2.405	-1.36	-0.22	-1.14	1	4	20	3.57142857142857	-4.49	-4.84	-0.198949314846229	0.0157615516630056	0.0163392386109985	NA
HEADNECK	EEF2K_ENSG00000103319	5	112	-3.8675	-0.29	-0.94	0.65	0	4	0	3.57142857142857	-3.02	-9.66	0.0443694128255344	0.681868801055535	0.68531231724368	NA
HEADNECK	EFNA3_ENSG00000143590	5	112	-1.07125	0.49	0.24	0.25	0	8	0	7.14285714285714	0	-2.17	0.110294559692142	0.880730010269871	0.882893252673226	NA
HEADNECK	EFNA4_ENSG00000243364	5	112	-2.705	-0.13	-0.145	0.015	0	0	0	0	-1.68	-2.58	-0.0969737853767988	0.149141240892336	0.149704566923462	NA
HEADNECK	EFNA5_ENSG00000184349	5	112	-1.13875	0.11	0.53	-0.42	0	2	0	1.78571428571429	-0.49	-1.31	-0.0874739866616304	0.175226201580576	0.175860446692355	NA
HEADNECK	EFNB3_ENSG00000108947	5	112	-4.405	-0.81	-0.765	-0.045	0	3	0	2.67857142857143	-3.36	-6.3	-0.0162659609849064	0.4309069004268	0.433113971747036	NA
HEADNECK	EGFR_ENSG00000146648	5	112	-2.705	-1.26	-0.145	-1.115	0	3	0	2.67857142857143	-2.04	-4.47	-0.0631877125211738	0.249260675282582	0.250214675890421	NA
HEADNECK	EIF2AK3_ENSG00000172071	5	112	-0.825	0.81	0.51	0.3	0	3	0	2.67857142857143	0.01	-1.82	0.110118564817074	0.881382094712081	0.883516733571771	NA
HEADNECK	EIF2AK4_ENSG00000128829	5	112	-0.57375	0.89	0.69	0.2	0	4	0	3.57142857142857	0.26	-2.09	0.0348655018354978	0.644889491603946	0.648282935233262	NA
HEADNECK	EPHA1_ENSG00000146904	5	112	-3.14375	-0.79	-0.37	-0.42	0	3	0	2.67857142857143	-1.83	-3.54	-0.0177479357094694	0.425008827225668	0.427191847682666	NA
HEADNECK	EPHA10_ENSG00000183317	5	112	-3.01	-1.02	-0.205	-0.815	0	3	0	2.67857142857143	-2.42	-4.73	-0.109483865413476	0.11998328101136	0.120510392161236	NA
HEADNECK	EPHA2_ENSG00000142627	5	112	-0.84	1.11	0.74	0.37	0	1	0	0.892857142857143	0.1	-0.9	0.105734886955568	0.871728939163566	0.874006827177411	NA
HEADNECK	EPHA3_ENSG00000044524	5	112	-4.16	0.72	-0.505	1.225	0	1	0	0.892857142857143	-0.28	-5.08	0.248995725205334	0.996606918649165	0.996411352700989	NA
HEADNECK	EPHA4_ENSG00000116106	5	112	-2.02	0.18	0.085	0.095	0	3	0	2.67857142857143	-0.61	-3.34	-0.01626666187602	0.430903952802763	0.433111116825051	NA
HEADNECK	EPHA5_ENSG00000145242	5	112	-0.225	1.29	0.985	0.305	0	2	0	1.78571428571429	1.14	-1.59	0.213979992064857	0.989737157905951	0.989593890049535	NA
HEADNECK	EPHA6_ENSG00000080224	5	112	-6.035	-1.82	-2.725	0.905	0	5	0	4.46428571428571	-2.97	-15.48	0.177673344544829	0.972347628039269	0.972592422748203	NA
HEADNECK	EPHA7_ENSG00000135333	5	112	-2.06375	-0.23	-0.35	0.12	0	6	0	5.35714285714286	-1.18	-5.65	0.0310600816324399	0.629671856436488	0.633026499884036	NA
HEADNECK	EPHA8_ENSG00000070886	5	112	-1.88	-0.38	0.38	-0.76	0	1	0	0.892857142857143	-0.82	-2.55	-0.189526971100199	0.0207915198093813	0.0214001861391613	NA
HEADNECK	EPHB1_ENSG00000154928	5	112	-2.01	-0.04	0	-0.04	0	1	0	0.892857142857143	-1.29	-2.81	-0.0344100528756383	0.35631935489016	0.357977808500857	NA
HEADNECK	EPHB2_ENSG00000133216	5	112	-1.57	0.11	0.415	-0.305	0	4	0	3.57142857142857	-0.45	-2.18	0.00625633808697117	0.526687938663732	0.529542989238676	NA
HEADNECK	EPHB3_ENSG00000182580	5	112	-2.365	-0.3	-0.185	-0.115	0	1	0	0.892857142857143	-0.96	-2.45	0.0200201693581414	0.584823039886897	0.587983980765007	NA
HEADNECK	EPHB4_ENSG00000196411	5	112	-1.57	-0.3	0.4	-0.7	0	3	0	2.67857142857143	-1.48	-3.9	-0.16079150369788	0.0416510331556755	0.0422602167591672	NA
HEADNECK	EPHB6_ENSG00000260195	5	112	-2.6	-0.92	-0.475	-0.445	0	3	0	2.67857142857143	-1.74	-5.15	-0.184562319334631	0.0231822031910486	0.0237923445142081	NA
HEADNECK	ERBB2_ENSG00000141736	5	112	-0.86	0.68	0.64	0.04	0	9	0	8.03571428571429	0.01	-6.43	-0.0525545199050015	0.286802643045352	0.287981549317341	NA
HEADNECK	ERBB3_ENSG00000065361	5	112	-2.9925	-1.05	-0.245	-0.805	0	2	0	1.78571428571429	-1.74	-5.78	-0.0462429765149747	0.311803064690888	0.313170842919073	NA
HEADNECK	ERBB4_ENSG00000178568	5	112	-3	-0.2	-0.31	0.11	0	3	0	2.67857142857143	-1.38	-6.62	0.0387888601272523	0.661008571661983	0.664401954979805	NA
HEADNECK	MAPK15_ENSG00000181085	5	112	-2.235	-0.65	-0.215	-0.435	1	5	20	4.46428571428571	-3.3	-2.6	-0.16078517784811	0.0416571809681837	0.0422663319804466	NA
HEADNECK	ERN1_ENSG00000178607	5	112	-4.485	-0.35	-1.025	0.675	0	1	0	0.892857142857143	-1.3	-5.49	0.112610499126275	0.886637866114087	0.888689879984047	NA
HEADNECK	ERN2_ENSG00000134398	5	112	-0.985	0.99	0.59	0.4	0	1	0	0.892857142857143	-0.06	-1.35	0.0882176725198281	0.827879934543408	0.830684053575442	NA
HEADNECK	ETNK1_ENSG00000139163	5	112	-1.2	0.33	0.555	-0.225	0	6	0	5.35714285714286	-0.96	-5.51	-0.090718091960857	0.165341707183052	0.165942164746372	NA
HEADNECK	EXOSC10_ENSG00000171824	5	112	-3.73	-0.99	-1.18	0.19	0	6	0	5.35714285714286	-2.57	-7.54	0.00887398491295537	0.537660905368042	0.540605880963784	NA
HEADNECK	FASTK_ENSG00000164896	5	112	-1.875	0.4	0.24	0.16	1	5	20	4.46428571428571	-2.45	-3.07	0	0.5	0.502688195596196	NA
HEADNECK	FER_ENSG00000151422	5	112	-1.12	0.61	0.27	0.34	0	4	0	3.57142857142857	-0.91	-1.97	0.0164810497436847	0.569694296582739	0.572811750793739	NA
HEADNECK	FES_ENSG00000182511	5	112	-3.11875	-1.3	-0.23	-1.07	0	3	0	2.67857142857143	-1.87	-4.81	-0.151493929311477	0.0522569343486024	0.0528535055787539	NA
HEADNECK	FGFR1_ENSG00000077782	5	112	-2.47	-0.13	-0.135	0.005	0	4	0	3.57142857142857	-0.61	-4.93	-0.00750745099261471	0.467985510726475	0.470457618449563	NA
HEADNECK	FGFR2_ENSG00000066468	5	112	-3.875	-0.53	-0.88	0.35	0	0	0	0	-2.36	-3.57	0.0578052031866238	0.730271156828127	0.733702084376267	NA
HEADNECK	FGFR3_ENSG00000068078	5	112	-3.28	-0.46	-0.655	0.195	0	4	0	3.57142857142857	-1.25	-11.13	0.0513012995438977	0.70860448047459	0.712011300868634	NA
HEADNECK	FGFR4_ENSG00000160867	5	112	-0.885	0.02	0.385	-0.365	1	3	20	2.67857142857143	-1.06	-2.09	-0.193325917569648	0.0183794108272909	0.018972637290743	NA
HEADNECK	FGFRL1_ENSG00000127418	5	112	-2.205	0.16	-0.165	0.325	1	3	20	2.67857142857143	-2.31	-5	-0.0556798442932432	0.275498740284839	0.276606576852221	NA
HEADNECK	FGR_ENSG00000000938	5	112	-4.345	-1.18	-1.21	0.03	0	4	0	3.57142857142857	-3.53	-9.09	0.0225223951707723	0.595234801582153	0.598440188451886	NA
HEADNECK	ETNK2_ENSG00000143845	5	112	-4.38	-1.03	-1.235	0.205	0	3	0	2.67857142857143	-2.49	-8.61	0.0187688032873801	0.579593485159149	0.582730760476967	NA
HEADNECK	NADK_ENSG00000008130	5	112	-2.24	-0.43	0.19	-0.62	0	2	0	1.78571428571429	-1.63	-2.62	-0.156559438627734	0.0466440875209407	0.0472507528236096	NA
HEADNECK	MAP3K19_ENSG00000176601	5	112	-4.095	-0.93	-1.06	0.13	0	1	0	0.892857142857143	-2.26	-4.52	-0.0400397386272785	0.334100640594296	0.335599494662141	NA
HEADNECK	POMK_ENSG00000185900	5	112	-1.405	-0.47	0.38	-0.85	1	4	20	3.57142857142857	-1.41	-2.37	-0.0550548468896251	0.277741877536756	0.278863613462903	NA
HEADNECK	SGK494_ENSG00000167524	5	112	-1.675	0.07	0.05	0.02	0	1	0	0.892857142857143	0.01	-2.98	0.0462965549073819	0.689933933616444	0.693349590116633	NA
HEADNECK	NEK10_ENSG00000163491	5	112	-1.605	0.98	0.11	0.87	0	2	0	1.78571428571429	-0.93	-2.3	0.101355715215645	0.861561515196141	0.863979164457084	NA
HEADNECK	MLKL_ENSG00000168404	5	112	-2.485	-0.85	-0.18	-0.67	0	0	0	0	-1.69	-1.89	-0.0913416804524893	0.16367815618582	0.164274232702609	NA
HEADNECK	FLT1_ENSG00000102755	5	112	-1.215	0.18	0.55	-0.37	0	2	0	1.78571428571429	-0.88	-1.97	-0.199582045829708	0.015487801442937	0.0160635374919996	NA
HEADNECK	FLT3_ENSG00000122025	5	112	-1.77	0.5	-0.01	0.51	0	2	0	1.78571428571429	-0.63	-2.01	0.172683666314736	0.968685574706881	0.969021170357849	NA
HEADNECK	FLT4_ENSG00000037280	5	112	-3.22	-0.67	-0.995	0.325	0	1	0	0.892857142857143	-1.65	-3.92	0.0344096016203514	0.643678843476058	0.647039890418422	NA
HEADNECK	FN3K_ENSG00000167363	5	112	-1.555	0.19	0	0.19	0	2	0	1.78571428571429	-0.01	-2.68	0.124503227205872	0.909463650519935	0.911119206120609	NA
HEADNECK	FN3KRP_ENSG00000141560	5	112	-5.37	-1.19	-1.65	0.46	0	4	0	3.57142857142857	-3.68	-12.21	0.0462960345176986	0.68993196575533	0.69334759559236	NA
HEADNECK	MTOR_ENSG00000198793	5	112	-3.695	-1.26	-0.74	-0.52	0	4	0	3.57142857142857	-2.06	-6.41	-0.000625620916051226	0.497329313335057	0.5	NA
HEADNECK	FXN_ENSG00000165060	5	112	-1.25	0.41	0.6	-0.19	0	1	0	0.892857142857143	-0.51	-4.25	-0.0944714130665711	0.155491579625437	0.156068067693209	NA
HEADNECK	FRK_ENSG00000111816	5	112	-2.03375	-0.57	-0.05	-0.52	0	4	0	3.57142857142857	-0.85	-4.23	-0.0862049219997312	0.178756368632312	0.179401744092856	NA
HEADNECK	FUK_ENSG00000157353	5	112	-3.16	-0.34	-0.365	0.025	0	4	0	3.57142857142857	-0.77	-3.96	0.039414782264785	0.663459264795719	0.666856137036111	NA
HEADNECK	FYN_ENSG00000010810	5	112	-1.275	0.75	0.425	0.325	0	1	0	0.892857142857143	-0.23	-4.76	0.105107267517774	0.870304043012216	0.872602171903751	NA
HEADNECK	GAK_ENSG00000178950	5	112	-2.55	-0.18	-0.23	0.05	0	4	0	3.57142857142857	-1.9	-4.54	0.0306561714921092	0.628587300083955	0.631909654269882	NA
HEADNECK	GALK1_ENSG00000108479	5	112	-4.855	-0.92	-1.365	0.445	0	5	0	4.46428571428571	-1.9	-6.7	0.0575565851539431	0.731183618650952	0.734552862168298	NA
HEADNECK	GALK2_ENSG00000156958	5	112	-4.65	-0.69	-0.71	0.02	0	3	0	2.67857142857143	-1.22	-5.91	0.00187684868404191	0.508011527515444	0.510751139053639	NA
HEADNECK	GCK_ENSG00000106633	5	112	-3.04	-0.19	-0.7	0.51	0	1	0	0.892857142857143	-0.69	-3.86	0.18455747874573	0.976814880478445	0.976950351855488	NA
HEADNECK	GK_ENSG00000198814	5	112	-0.945	0.34	0.42	-0.08	0	4	0	3.57142857142857	-0.39	-1.45	-0.017518337409256	0.425646195143618	0.427815001162335	NA
HEADNECK	GK2_ENSG00000196475	5	112	-0.66	1.01	0.705	0.305	0	3	0	2.67857142857143	0.35	-1.45	0.0807066101221047	0.806484681092804	0.809478204678612	NA
HEADNECK	GNE_ENSG00000159921	5	112	-2.20125	0	0.17	-0.17	0	5	0	4.46428571428571	-0.45	-3.9	-0.0481733387645557	0.303793061743653	0.305094350519905	NA
HEADNECK	GOLGA5_ENSG00000066455	5	112	-0.255	1.12	0.91	0.21	0	1	0	0.892857142857143	0.48	-0.64	0.0932297430912615	0.841293000037348	0.843956864981315	NA
HEADNECK	GRK1_ENSG00000185974	5	112	-1.37	0.73	0.395	0.335	0	1	0	0.892857142857143	0.49	-1.81	0.148275212661217	0.944694645343154	0.945611136600961	NA
HEADNECK	GRK4_ENSG00000125388	5	112	-4.5825	-1.17	-1.11	-0.0599999999999998	0	2	0	1.78571428571429	-1.41	-5.49	-0.00316926204949588	0.48653250469652	0.489154399157719	NA
HEADNECK	GRK5_ENSG00000198873	5	112	-1.305	0.13	0.495	-0.365	0	3	0	2.67857142857143	-0.03	-1.77	-0.0982245079654473	0.14603224484375	0.14658979002438	NA
HEADNECK	GRK6_ENSG00000198055	5	112	-1.425	0.21	0.36	-0.15	0	4	0	3.57142857142857	0	-2	-0.0757006981074588	0.208624934165397	0.209377443639552	NA
HEADNECK	GRK7_ENSG00000114124	5	112	-2.455	0.02	-0.395	0.415	0	1	0	0.892857142857143	-0.97	-2.72	0.143894967261641	0.939166904042741	0.940209473918518	NA
HEADNECK	GSG2_ENSG00000177602	5	112	-2.13	-0.26	-0.55	0.29	0	4	0	3.57142857142857	-0.82	-5.55	0.0469230631039037	0.692299175984852	0.695714811408334	NA
HEADNECK	GSK3A_ENSG00000105723	5	112	-2.39	0.41	-0.43	0.84	0	4	0	3.57142857142857	-0.11	-3.59	0.24462098606468	0.996070666542491	0.995871631303971	NA
HEADNECK	GSK3B_ENSG00000082701	5	112	-0.6	0.87	0.855	0.015	0	2	0	1.78571428571429	0.55	-1.24	0.0419183290433871	0.673192269698074	0.676600160841976	NA
HEADNECK	GTF2H1_ENSG00000110768	5	112	-2.14	0.33	-0.15	0.48	0	2	0	1.78571428571429	-1.59	-4.84	0.0556826608136626	0.724511348365392	0.727895014714527	NA
HEADNECK	GUCY2C_ENSG00000070019	5	112	-1.22	0.51	0.255	0.255	0	1	0	0.892857142857143	-0.32	-1.26	0.0869661950769457	0.824422529525745	0.827260066577352	NA
HEADNECK	GUCY2D_ENSG00000132518	5	112	-10.03	-4.37	-3.555	-0.815	0	8	0	7.14285714285714	-8.75	-19.22	-0.149520037689091	0.0538081016980061	0.0543964828540703	NA
HEADNECK	GUCY2F_ENSG00000101890	5	112	-1.075	0.78	0.48	0.3	0	3	0	2.67857142857143	0.39	-2.9	0.157032320837747	0.954565788708604	0.955248767218795	NA
HEADNECK	GUK1_ENSG00000143774	5	112	-2.88125	-0.14	-0.29	0.15	0	9	0	8.03571428571429	-0.73	-7.84	0.0354958031864496	0.647388904797458	0.650787492621035	NA
HEADNECK	ALPK2_ENSG00000198796	5	112	-0.735	0.9	0.66	0.24	0	4	0	3.57142857142857	0.61	-1.15	0.151497424102054	0.947747112789719	0.948599820335716	NA
HEADNECK	HCK_ENSG00000101336	5	112	-1.165	-0.33	0.4	-0.73	0	2	0	1.78571428571429	-0.87	-7.12	-0.100730440103222	0.139933262048964	0.140480837725522	NA
HEADNECK	HIPK1_ENSG00000163349	5	112	-1.86	-0.31	0.6	-0.91	0	6	0	5.35714285714286	-1.54	-3.78	-0.227105923502768	0.00690020774638493	0.00735853792779555	NA
HEADNECK	HIPK2_ENSG00000064393	5	112	-1.7	0.5	0.165	0.335	0	3	0	2.67857142857143	-0.91	-2.17	0.00750756350930301	0.53201496806761	0.534901577430208	NA
HEADNECK	HIPK3_ENSG00000110422	5	112	-3.065	-0.1	-0.45	0.35	0	4	0	3.57142857142857	-1.25	-9.96	0.0218966910411211	0.592637175544658	0.5958317882569	NA
HEADNECK	HIPK4_ENSG00000160396	5	112	-1.1	0.46	0.63	-0.17	0	2	0	1.78571428571429	0.03	-2.1	-0.0763267526851431	0.206698585045215	0.207442849834235	NA
HEADNECK	HK1_ENSG00000156515	5	112	-1.095	0.85	0.29	0.56	0	3	0	2.67857142857143	-0.01	-1.69	0.174557065093611	0.970104378892476	0.970404743649241	NA
HEADNECK	HK2_ENSG00000159399	5	112	-3.005	-1.01	-0.83	-0.18	1	3	20	2.67857142857143	-4.75	-3.52	-0.102602983521974	0.135488954518741	0.136030266614299	NA
HEADNECK	HK3_ENSG00000160883	5	112	-0.67	1.1	0.735	0.365	0	1	0	0.892857142857143	0.24	-0.68	0.153907935326695	0.951218204805575	0.951981499649805	NA
HEADNECK	EIF2AK1_ENSG00000086232	5	112	-1.5	1.26	0.33	0.93	0	0	0	0	0.37	-1.45	0.267779798692644	0.998243572762076	0.998078779982242	NA
HEADNECK	CDC42BPG_ENSG00000171219	5	112	-1.59	-0.12	0.215	-0.335	0	3	0	2.67857142857143	-0.76	-2.63	-0.0525552091607487	0.286800126364109	0.287979046712348	NA
HEADNECK	HSPB8_ENSG00000152137	5	112	-2.78	-0.83	0.21	-1.04	0	0	0	0	-1.79	-2.7	-0.235858201651323	0.00523315866726082	0.00564596413759032	NA
HEADNECK	HUNK_ENSG00000142149	5	112	-4.775	-1.19	-1.63	0.44	0	4	0	3.57142857142857	-4.01	-10.19	0.0525519600496316	0.713188010057873	0.716589642052215	NA
HEADNECK	HUS1_ENSG00000136273	5	112	-1.18	0.47	0.73	-0.26	0	1	0	0.892857142857143	0.16	-2.41	-0.0281533104166512	0.381587237106926	0.383430928883069	NA
HEADNECK	ICK_ENSG00000112144	5	112	-1.49	0.35	0.035	0.315	0	4	0	3.57142857142857	-0.4	-5.13	0.152654935314067	0.949822241209763	0.950618691133431	NA
HEADNECK	IGF1R_ENSG00000140443	5	112	-2.07	-0.27	-0.145	-0.125	0	2	0	1.78571428571429	-0.56	-2.39	0.0212714299430252	0.590037366346264	0.593221025863876	NA
HEADNECK	IGF2R_ENSG00000197081	5	112	-0.9825	1.03	0.59	0.44	0	0	0	0	0.39	-0.83	0.121390208207548	0.90187836918989	0.903704149738566	NA
HEADNECK	IP6K1_ENSG00000176095	5	112	-0.755	0.42	0.89	-0.47	0	4	0	3.57142857142857	0.2	-1.35	-0.0575602514875554	0.268803405989376	0.269870607276838	NA
HEADNECK	IP6K2_ENSG00000068745	5	112	-1.565	0.18	0.08	0.1	1	4	20	3.57142857142857	-2.48	-1.71	0.0366104676332649	0.651156579415112	0.654592981442585	NA
HEADNECK	IP6K3_ENSG00000161896	5	112	-3.235	-0.52	-0.76	0.24	0	2	0	1.78571428571429	-1	-4.13	0.110290531329325	0.880721382883087	0.8828847097794	NA
